run_id	STDP-RL:AMPA:RLhebbwt	STDP-RL:AMPA:RLantiwt	sim:targetedNonEM	sim:targetedRLDscntFctr	sim:targetedRLMainFctr	sim:targetedRLOppFctr	critic:posRewardBias	critic:angv_bias	critic:clear_flips	critic:total_gain
338	0.03	-0.03	1	0.5	0.9	0.8	3.0	0.7	False	3.5
339	0.03	-0.03	1	0.5	0.9	0.8	3.0	0.7	True	2.5
340	0.03	-0.03	1	0.5	0.9	0.8	3.0	0.7	True	3.0
341	0.03	-0.03	1	0.5	0.9	0.8	3.0	0.7	True	3.5
342	0.03	-0.03	1	0.5	0.9	0.8	3.0	0.8	False	2.5
343	0.03	-0.03	1	0.5	0.9	0.8	3.0	0.8	False	3.0
344	0.03	-0.03	1	0.5	0.9	0.8	3.0	0.8	False	3.5
345	0.03	-0.03	1	0.5	0.9	0.8	3.0	0.8	True	2.5
346	0.03	-0.03	1	0.5	0.9	0.8	3.0	0.8	True	3.0
347	0.03	-0.03	1	0.5	0.9	0.8	3.0	0.8	True	3.5
348	0.03	-0.03	1	0.5	0.9	0.8	3.0	0.9	False	2.5
349	0.03	-0.03	1	0.5	0.9	0.8	3.0	0.9	False	3.0
350	0.03	-0.03	1	0.5	0.9	0.8	3.0	0.9	False	3.5
351	0.03	-0.03	1	0.5	0.9	0.8	3.0	0.9	True	2.5
352	0.03	-0.03	1	0.5	0.9	0.8	3.0	0.9	True	3.0
353	0.03	-0.03	1	0.5	0.9	0.8	3.0	0.9	True	3.5
354	0.03	-0.03	1	0.5	0.9	0.8	3.0	1.0	False	2.5
355	0.03	-0.03	1	0.5	0.9	0.8	3.0	1.0	False	3.0
356	0.03	-0.03	1	0.5	0.9	0.8	3.0	1.0	False	3.5
357	0.03	-0.03	1	0.5	0.9	0.8	3.0	1.0	True	2.5
358	0.03	-0.03	1	0.5	0.9	0.8	3.0	1.0	True	3.0
359	0.03	-0.03	1	0.5	0.9	0.8	3.0	1.0	True	3.5
360	0.03	-0.03	1	0.5	0.9	0.9	2.5	0.7	False	2.5
361	0.03	-0.03	1	0.5	0.9	0.9	2.5	0.7	False	3.0
362	0.03	-0.03	1	0.5	0.9	0.9	2.5	0.7	False	3.5
363	0.03	-0.03	1	0.5	0.9	0.9	2.5	0.7	True	2.5
364	0.03	-0.03	1	0.5	0.9	0.9	2.5	0.7	True	3.0
365	0.03	-0.03	1	0.5	0.9	0.9	2.5	0.7	True	3.5
366	0.03	-0.03	1	0.5	0.9	0.9	2.5	0.8	False	2.5
367	0.03	-0.03	1	0.5	0.9	0.9	2.5	0.8	False	3.0
368	0.03	-0.03	1	0.5	0.9	0.9	2.5	0.8	False	3.5
369	0.03	-0.03	1	0.5	0.9	0.9	2.5	0.8	True	2.5
370	0.03	-0.03	1	0.5	0.9	0.9	2.5	0.8	True	3.0
371	0.03	-0.03	1	0.5	0.9	0.9	2.5	0.8	True	3.5
372	0.03	-0.03	1	0.5	0.9	0.9	2.5	0.9	False	2.5
373	0.03	-0.03	1	0.5	0.9	0.9	2.5	0.9	False	3.0
374	0.03	-0.03	1	0.5	0.9	0.9	2.5	0.9	False	3.5
375	0.03	-0.03	1	0.5	0.9	0.9	2.5	0.9	True	2.5
376	0.03	-0.03	1	0.5	0.9	0.9	2.5	0.9	True	3.0
377	0.03	-0.03	1	0.5	0.9	0.9	2.5	0.9	True	3.5
378	0.03	-0.03	1	0.5	0.9	0.9	2.5	1.0	False	2.5
379	0.03	-0.03	1	0.5	0.9	0.9	2.5	1.0	False	3.0
380	0.03	-0.03	1	0.5	0.9	0.9	2.5	1.0	False	3.5
381	0.03	-0.03	1	0.5	0.9	0.9	2.5	1.0	True	2.5
382	0.03	-0.03	1	0.5	0.9	0.9	2.5	1.0	True	3.0
383	0.03	-0.03	1	0.5	0.9	0.9	2.5	1.0	True	3.5
384	0.03	-0.03	1	0.5	0.9	0.9	2.8	0.7	False	2.5
385	0.03	-0.03	1	0.5	0.9	0.9	2.8	0.7	False	3.0
386	0.03	-0.03	1	0.5	0.9	0.9	2.8	0.7	False	3.5
387	0.03	-0.03	1	0.5	0.9	0.9	2.8	0.7	True	2.5
388	0.03	-0.03	1	0.5	0.9	0.9	2.8	0.7	True	3.0
389	0.03	-0.03	1	0.5	0.9	0.9	2.8	0.7	True	3.5
390	0.03	-0.03	1	0.5	0.9	0.9	2.8	0.8	False	2.5
391	0.03	-0.03	1	0.5	0.9	0.9	2.8	0.8	False	3.0
392	0.03	-0.03	1	0.5	0.9	0.9	2.8	0.8	False	3.5
393	0.03	-0.03	1	0.5	0.9	0.9	2.8	0.8	True	2.5
394	0.03	-0.03	1	0.5	0.9	0.9	2.8	0.8	True	3.0
395	0.03	-0.03	1	0.5	0.9	0.9	2.8	0.8	True	3.5
396	0.03	-0.03	1	0.5	0.9	0.9	2.8	0.9	False	2.5
397	0.03	-0.03	1	0.5	0.9	0.9	2.8	0.9	False	3.0
398	0.03	-0.03	1	0.5	0.9	0.9	2.8	0.9	False	3.5
399	0.03	-0.03	1	0.5	0.9	0.9	2.8	0.9	True	2.5
400	0.03	-0.03	1	0.5	0.9	0.9	2.8	0.9	True	3.0
401	0.03	-0.03	1	0.5	0.9	0.9	2.8	0.9	True	3.5
402	0.03	-0.03	1	0.5	0.9	0.9	2.8	1.0	False	2.5
403	0.03	-0.03	1	0.5	0.9	0.9	2.8	1.0	False	3.0
404	0.03	-0.03	1	0.5	0.9	0.9	2.8	1.0	False	3.5
405	0.03	-0.03	1	0.5	0.9	0.9	2.8	1.0	True	2.5
406	0.03	-0.03	1	0.5	0.9	0.9	2.8	1.0	True	3.0
407	0.03	-0.03	1	0.5	0.9	0.9	2.8	1.0	True	3.5
408	0.03	-0.03	1	0.5	0.9	0.9	3.0	0.7	False	2.5
409	0.03	-0.03	1	0.5	0.9	0.9	3.0	0.7	False	3.0
410	0.03	-0.03	1	0.5	0.9	0.9	3.0	0.7	False	3.5
411	0.03	-0.03	1	0.5	0.9	0.9	3.0	0.7	True	2.5
412	0.03	-0.03	1	0.5	0.9	0.9	3.0	0.7	True	3.0
413	0.03	-0.03	1	0.5	0.9	0.9	3.0	0.7	True	3.5
414	0.03	-0.03	1	0.5	0.9	0.9	3.0	0.8	False	2.5
415	0.03	-0.03	1	0.5	0.9	0.9	3.0	0.8	False	3.0
416	0.03	-0.03	1	0.5	0.9	0.9	3.0	0.8	False	3.5
417	0.03	-0.03	1	0.5	0.9	0.9	3.0	0.8	True	2.5
418	0.03	-0.03	1	0.5	0.9	0.9	3.0	0.8	True	3.0
419	0.03	-0.03	1	0.5	0.9	0.9	3.0	0.8	True	3.5
420	0.03	-0.03	1	0.5	0.9	0.9	3.0	0.9	False	2.5
421	0.03	-0.03	1	0.5	0.9	0.9	3.0	0.9	False	3.0
422	0.03	-0.03	1	0.5	0.9	0.9	3.0	0.9	False	3.5
423	0.03	-0.03	1	0.5	0.9	0.9	3.0	0.9	True	2.5
424	0.03	-0.03	1	0.5	0.9	0.9	3.0	0.9	True	3.0
425	0.03	-0.03	1	0.5	0.9	0.9	3.0	0.9	True	3.5
426	0.03	-0.03	1	0.5	0.9	0.9	3.0	1.0	False	2.5
427	0.03	-0.03	1	0.5	0.9	0.9	3.0	1.0	False	3.0
428	0.03	-0.03	1	0.5	0.9	0.9	3.0	1.0	False	3.5
429	0.03	-0.03	1	0.5	0.9	0.9	3.0	1.0	True	2.5
430	0.03	-0.03	1	0.5	0.9	0.9	3.0	1.0	True	3.0
431	0.03	-0.03	1	0.5	0.9	0.9	3.0	1.0	True	3.5
432	0.03	-0.03	1	0.5	1.0	0.5	2.5	0.7	False	2.5
433	0.03	-0.03	1	0.5	1.0	0.5	2.5	0.7	False	3.0
434	0.03	-0.03	1	0.5	1.0	0.5	2.5	0.7	False	3.5
435	0.03	-0.03	1	0.5	1.0	0.5	2.5	0.7	True	2.5
436	0.03	-0.03	1	0.5	1.0	0.5	2.5	0.7	True	3.0
437	0.03	-0.03	1	0.5	1.0	0.5	2.5	0.7	True	3.5
438	0.03	-0.03	1	0.5	1.0	0.5	2.5	0.8	False	2.5
439	0.03	-0.03	1	0.5	1.0	0.5	2.5	0.8	False	3.0
440	0.03	-0.03	1	0.5	1.0	0.5	2.5	0.8	False	3.5
441	0.03	-0.03	1	0.5	1.0	0.5	2.5	0.8	True	2.5
442	0.03	-0.03	1	0.5	1.0	0.5	2.5	0.8	True	3.0
443	0.03	-0.03	1	0.5	1.0	0.5	2.5	0.8	True	3.5
444	0.03	-0.03	1	0.5	1.0	0.5	2.5	0.9	False	2.5
445	0.03	-0.03	1	0.5	1.0	0.5	2.5	0.9	False	3.0
446	0.03	-0.03	1	0.5	1.0	0.5	2.5	0.9	False	3.5
447	0.03	-0.03	1	0.5	1.0	0.5	2.5	0.9	True	2.5
448	0.03	-0.03	1	0.5	1.0	0.5	2.5	0.9	True	3.0
449	0.03	-0.03	1	0.5	1.0	0.5	2.5	0.9	True	3.5
450	0.03	-0.03	1	0.5	1.0	0.5	2.5	1.0	False	2.5
451	0.03	-0.03	1	0.5	1.0	0.5	2.5	1.0	False	3.0
452	0.03	-0.03	1	0.5	1.0	0.5	2.5	1.0	False	3.5
453	0.03	-0.03	1	0.5	1.0	0.5	2.5	1.0	True	2.5
454	0.03	-0.03	1	0.5	1.0	0.5	2.5	1.0	True	3.0
455	0.03	-0.03	1	0.5	1.0	0.5	2.5	1.0	True	3.5
456	0.03	-0.03	1	0.5	1.0	0.5	2.8	0.7	False	2.5
457	0.03	-0.03	1	0.5	1.0	0.5	2.8	0.7	False	3.0
458	0.03	-0.03	1	0.5	1.0	0.5	2.8	0.7	False	3.5
459	0.03	-0.03	1	0.5	1.0	0.5	2.8	0.7	True	2.5
460	0.03	-0.03	1	0.5	1.0	0.5	2.8	0.7	True	3.0
461	0.03	-0.03	1	0.5	1.0	0.5	2.8	0.7	True	3.5
462	0.03	-0.03	1	0.5	1.0	0.5	2.8	0.8	False	2.5
463	0.03	-0.03	1	0.5	1.0	0.5	2.8	0.8	False	3.0
464	0.03	-0.03	1	0.5	1.0	0.5	2.8	0.8	False	3.5
465	0.03	-0.03	1	0.5	1.0	0.5	2.8	0.8	True	2.5
466	0.03	-0.03	1	0.5	1.0	0.5	2.8	0.8	True	3.0
467	0.03	-0.03	1	0.5	1.0	0.5	2.8	0.8	True	3.5
468	0.03	-0.03	1	0.5	1.0	0.5	2.8	0.9	False	2.5
469	0.03	-0.03	1	0.5	1.0	0.5	2.8	0.9	False	3.0
470	0.03	-0.03	1	0.5	1.0	0.5	2.8	0.9	False	3.5
471	0.03	-0.03	1	0.5	1.0	0.5	2.8	0.9	True	2.5
472	0.03	-0.03	1	0.5	1.0	0.5	2.8	0.9	True	3.0
473	0.03	-0.03	1	0.5	1.0	0.5	2.8	0.9	True	3.5
474	0.03	-0.03	1	0.5	1.0	0.5	2.8	1.0	False	2.5
475	0.03	-0.03	1	0.5	1.0	0.5	2.8	1.0	False	3.0
476	0.03	-0.03	1	0.5	1.0	0.5	2.8	1.0	False	3.5
477	0.03	-0.03	1	0.5	1.0	0.5	2.8	1.0	True	2.5
478	0.03	-0.03	1	0.5	1.0	0.5	2.8	1.0	True	3.0
479	0.03	-0.03	1	0.5	1.0	0.5	2.8	1.0	True	3.5
480	0.03	-0.03	1	0.5	1.0	0.5	3.0	0.7	False	2.5
481	0.03	-0.03	1	0.5	1.0	0.5	3.0	0.7	False	3.0
482	0.03	-0.03	1	0.5	1.0	0.5	3.0	0.7	False	3.5
483	0.03	-0.03	1	0.5	1.0	0.5	3.0	0.7	True	2.5
484	0.03	-0.03	1	0.5	1.0	0.5	3.0	0.7	True	3.0
485	0.03	-0.03	1	0.5	1.0	0.5	3.0	0.7	True	3.5
486	0.03	-0.03	1	0.5	1.0	0.5	3.0	0.8	False	2.5
487	0.03	-0.03	1	0.5	1.0	0.5	3.0	0.8	False	3.0
488	0.03	-0.03	1	0.5	1.0	0.5	3.0	0.8	False	3.5
489	0.03	-0.03	1	0.5	1.0	0.5	3.0	0.8	True	2.5
490	0.03	-0.03	1	0.5	1.0	0.5	3.0	0.8	True	3.0
491	0.03	-0.03	1	0.5	1.0	0.5	3.0	0.8	True	3.5
492	0.03	-0.03	1	0.5	1.0	0.5	3.0	0.9	False	2.5
493	0.03	-0.03	1	0.5	1.0	0.5	3.0	0.9	False	3.0
494	0.03	-0.03	1	0.5	1.0	0.5	3.0	0.9	False	3.5
495	0.03	-0.03	1	0.5	1.0	0.5	3.0	0.9	True	2.5
496	0.03	-0.03	1	0.5	1.0	0.5	3.0	0.9	True	3.0
497	0.03	-0.03	1	0.5	1.0	0.5	3.0	0.9	True	3.5
498	0.03	-0.03	1	0.5	1.0	0.5	3.0	1.0	False	2.5
499	0.03	-0.03	1	0.5	1.0	0.5	3.0	1.0	False	3.0
500	0.03	-0.03	1	0.5	1.0	0.5	3.0	1.0	False	3.5
501	0.03	-0.03	1	0.5	1.0	0.5	3.0	1.0	True	2.5
502	0.03	-0.03	1	0.5	1.0	0.5	3.0	1.0	True	3.0
503	0.03	-0.03	1	0.5	1.0	0.5	3.0	1.0	True	3.5
504	0.03	-0.03	1	0.5	1.0	0.8	2.5	0.7	False	2.5
505	0.03	-0.03	1	0.5	1.0	0.8	2.5	0.7	False	3.0
506	0.03	-0.03	1	0.5	1.0	0.8	2.5	0.7	False	3.5
507	0.03	-0.03	1	0.5	1.0	0.8	2.5	0.7	True	2.5
508	0.03	-0.03	1	0.5	1.0	0.8	2.5	0.7	True	3.0
509	0.03	-0.03	1	0.5	1.0	0.8	2.5	0.7	True	3.5
510	0.03	-0.03	1	0.5	1.0	0.8	2.5	0.8	False	2.5
511	0.03	-0.03	1	0.5	1.0	0.8	2.5	0.8	False	3.0
512	0.03	-0.03	1	0.5	1.0	0.8	2.5	0.8	False	3.5
513	0.03	-0.03	1	0.5	1.0	0.8	2.5	0.8	True	2.5
514	0.03	-0.03	1	0.5	1.0	0.8	2.5	0.8	True	3.0
515	0.03	-0.03	1	0.5	1.0	0.8	2.5	0.8	True	3.5
516	0.03	-0.03	1	0.5	1.0	0.8	2.5	0.9	False	2.5
517	0.03	-0.03	1	0.5	1.0	0.8	2.5	0.9	False	3.0
518	0.03	-0.03	1	0.5	1.0	0.8	2.5	0.9	False	3.5
519	0.03	-0.03	1	0.5	1.0	0.8	2.5	0.9	True	2.5
520	0.03	-0.03	1	0.5	1.0	0.8	2.5	0.9	True	3.0
521	0.03	-0.03	1	0.5	1.0	0.8	2.5	0.9	True	3.5
522	0.03	-0.03	1	0.5	1.0	0.8	2.5	1.0	False	2.5
523	0.03	-0.03	1	0.5	1.0	0.8	2.5	1.0	False	3.0
524	0.03	-0.03	1	0.5	1.0	0.8	2.5	1.0	False	3.5
525	0.03	-0.03	1	0.5	1.0	0.8	2.5	1.0	True	2.5
526	0.03	-0.03	1	0.5	1.0	0.8	2.5	1.0	True	3.0
527	0.03	-0.03	1	0.5	1.0	0.8	2.5	1.0	True	3.5
528	0.03	-0.03	1	0.5	1.0	0.8	2.8	0.7	False	2.5
529	0.03	-0.03	1	0.5	1.0	0.8	2.8	0.7	False	3.0
530	0.03	-0.03	1	0.5	1.0	0.8	2.8	0.7	False	3.5
531	0.03	-0.03	1	0.5	1.0	0.8	2.8	0.7	True	2.5
532	0.03	-0.03	1	0.5	1.0	0.8	2.8	0.7	True	3.0
533	0.03	-0.03	1	0.5	1.0	0.8	2.8	0.7	True	3.5
534	0.03	-0.03	1	0.5	1.0	0.8	2.8	0.8	False	2.5
535	0.03	-0.03	1	0.5	1.0	0.8	2.8	0.8	False	3.0
536	0.03	-0.03	1	0.5	1.0	0.8	2.8	0.8	False	3.5
537	0.03	-0.03	1	0.5	1.0	0.8	2.8	0.8	True	2.5
538	0.03	-0.03	1	0.5	1.0	0.8	2.8	0.8	True	3.0
539	0.03	-0.03	1	0.5	1.0	0.8	2.8	0.8	True	3.5
540	0.03	-0.03	1	0.5	1.0	0.8	2.8	0.9	False	2.5
541	0.03	-0.03	1	0.5	1.0	0.8	2.8	0.9	False	3.0
542	0.03	-0.03	1	0.5	1.0	0.8	2.8	0.9	False	3.5
543	0.03	-0.03	1	0.5	1.0	0.8	2.8	0.9	True	2.5
544	0.03	-0.03	1	0.5	1.0	0.8	2.8	0.9	True	3.0
545	0.03	-0.03	1	0.5	1.0	0.8	2.8	0.9	True	3.5
546	0.03	-0.03	1	0.5	1.0	0.8	2.8	1.0	False	2.5
547	0.03	-0.03	1	0.5	1.0	0.8	2.8	1.0	False	3.0
548	0.03	-0.03	1	0.5	1.0	0.8	2.8	1.0	False	3.5
549	0.03	-0.03	1	0.5	1.0	0.8	2.8	1.0	True	2.5
550	0.03	-0.03	1	0.5	1.0	0.8	2.8	1.0	True	3.0
551	0.03	-0.03	1	0.5	1.0	0.8	2.8	1.0	True	3.5
552	0.03	-0.03	1	0.5	1.0	0.8	3.0	0.7	False	2.5
553	0.03	-0.03	1	0.5	1.0	0.8	3.0	0.7	False	3.0
554	0.03	-0.03	1	0.5	1.0	0.8	3.0	0.7	False	3.5
555	0.03	-0.03	1	0.5	1.0	0.8	3.0	0.7	True	2.5
556	0.03	-0.03	1	0.5	1.0	0.8	3.0	0.7	True	3.0
557	0.03	-0.03	1	0.5	1.0	0.8	3.0	0.7	True	3.5
558	0.03	-0.03	1	0.5	1.0	0.8	3.0	0.8	False	2.5
559	0.03	-0.03	1	0.5	1.0	0.8	3.0	0.8	False	3.0
560	0.03	-0.03	1	0.5	1.0	0.8	3.0	0.8	False	3.5
561	0.03	-0.03	1	0.5	1.0	0.8	3.0	0.8	True	2.5
562	0.03	-0.03	1	0.5	1.0	0.8	3.0	0.8	True	3.0
563	0.03	-0.03	1	0.5	1.0	0.8	3.0	0.8	True	3.5
564	0.03	-0.03	1	0.5	1.0	0.8	3.0	0.9	False	2.5
565	0.03	-0.03	1	0.5	1.0	0.8	3.0	0.9	False	3.0
566	0.03	-0.03	1	0.5	1.0	0.8	3.0	0.9	False	3.5
567	0.03	-0.03	1	0.5	1.0	0.8	3.0	0.9	True	2.5
568	0.03	-0.03	1	0.5	1.0	0.8	3.0	0.9	True	3.0
569	0.03	-0.03	1	0.5	1.0	0.8	3.0	0.9	True	3.5
570	0.03	-0.03	1	0.5	1.0	0.8	3.0	1.0	False	2.5
571	0.03	-0.03	1	0.5	1.0	0.8	3.0	1.0	False	3.0
572	0.03	-0.03	1	0.5	1.0	0.8	3.0	1.0	False	3.5
573	0.03	-0.03	1	0.5	1.0	0.8	3.0	1.0	True	2.5
574	0.03	-0.03	1	0.5	1.0	0.8	3.0	1.0	True	3.0
575	0.03	-0.03	1	0.5	1.0	0.8	3.0	1.0	True	3.5
576	0.03	-0.03	1	0.5	1.0	0.9	2.5	0.7	False	2.5
577	0.03	-0.03	1	0.5	1.0	0.9	2.5	0.7	False	3.0
578	0.03	-0.03	1	0.5	1.0	0.9	2.5	0.7	False	3.5
579	0.03	-0.03	1	0.5	1.0	0.9	2.5	0.7	True	2.5
580	0.03	-0.03	1	0.5	1.0	0.9	2.5	0.7	True	3.0
581	0.03	-0.03	1	0.5	1.0	0.9	2.5	0.7	True	3.5
582	0.03	-0.03	1	0.5	1.0	0.9	2.5	0.8	False	2.5
583	0.03	-0.03	1	0.5	1.0	0.9	2.5	0.8	False	3.0
584	0.03	-0.03	1	0.5	1.0	0.9	2.5	0.8	False	3.5
585	0.03	-0.03	1	0.5	1.0	0.9	2.5	0.8	True	2.5
586	0.03	-0.03	1	0.5	1.0	0.9	2.5	0.8	True	3.0
587	0.03	-0.03	1	0.5	1.0	0.9	2.5	0.8	True	3.5
588	0.03	-0.03	1	0.5	1.0	0.9	2.5	0.9	False	2.5
589	0.03	-0.03	1	0.5	1.0	0.9	2.5	0.9	False	3.0
590	0.03	-0.03	1	0.5	1.0	0.9	2.5	0.9	False	3.5
591	0.03	-0.03	1	0.5	1.0	0.9	2.5	0.9	True	2.5
592	0.03	-0.03	1	0.5	1.0	0.9	2.5	0.9	True	3.0
593	0.03	-0.03	1	0.5	1.0	0.9	2.5	0.9	True	3.5
594	0.03	-0.03	1	0.5	1.0	0.9	2.5	1.0	False	2.5
595	0.03	-0.03	1	0.5	1.0	0.9	2.5	1.0	False	3.0
596	0.03	-0.03	1	0.5	1.0	0.9	2.5	1.0	False	3.5
597	0.03	-0.03	1	0.5	1.0	0.9	2.5	1.0	True	2.5
598	0.03	-0.03	1	0.5	1.0	0.9	2.5	1.0	True	3.0
599	0.03	-0.03	1	0.5	1.0	0.9	2.5	1.0	True	3.5
600	0.03	-0.03	1	0.5	1.0	0.9	2.8	0.7	False	2.5
601	0.03	-0.03	1	0.5	1.0	0.9	2.8	0.7	False	3.0
602	0.03	-0.03	1	0.5	1.0	0.9	2.8	0.7	False	3.5
603	0.03	-0.03	1	0.5	1.0	0.9	2.8	0.7	True	2.5
604	0.03	-0.03	1	0.5	1.0	0.9	2.8	0.7	True	3.0
605	0.03	-0.03	1	0.5	1.0	0.9	2.8	0.7	True	3.5
606	0.03	-0.03	1	0.5	1.0	0.9	2.8	0.8	False	2.5
607	0.03	-0.03	1	0.5	1.0	0.9	2.8	0.8	False	3.0
608	0.03	-0.03	1	0.5	1.0	0.9	2.8	0.8	False	3.5
609	0.03	-0.03	1	0.5	1.0	0.9	2.8	0.8	True	2.5
610	0.03	-0.03	1	0.5	1.0	0.9	2.8	0.8	True	3.0
611	0.03	-0.03	1	0.5	1.0	0.9	2.8	0.8	True	3.5
612	0.03	-0.03	1	0.5	1.0	0.9	2.8	0.9	False	2.5
613	0.03	-0.03	1	0.5	1.0	0.9	2.8	0.9	False	3.0
614	0.03	-0.03	1	0.5	1.0	0.9	2.8	0.9	False	3.5
615	0.03	-0.03	1	0.5	1.0	0.9	2.8	0.9	True	2.5
616	0.03	-0.03	1	0.5	1.0	0.9	2.8	0.9	True	3.0
617	0.03	-0.03	1	0.5	1.0	0.9	2.8	0.9	True	3.5
618	0.03	-0.03	1	0.5	1.0	0.9	2.8	1.0	False	2.5
619	0.03	-0.03	1	0.5	1.0	0.9	2.8	1.0	False	3.0
620	0.03	-0.03	1	0.5	1.0	0.9	2.8	1.0	False	3.5
621	0.03	-0.03	1	0.5	1.0	0.9	2.8	1.0	True	2.5
622	0.03	-0.03	1	0.5	1.0	0.9	2.8	1.0	True	3.0
623	0.03	-0.03	1	0.5	1.0	0.9	2.8	1.0	True	3.5
624	0.03	-0.03	1	0.5	1.0	0.9	3.0	0.7	False	2.5
625	0.03	-0.03	1	0.5	1.0	0.9	3.0	0.7	False	3.0
626	0.03	-0.03	1	0.5	1.0	0.9	3.0	0.7	False	3.5
627	0.03	-0.03	1	0.5	1.0	0.9	3.0	0.7	True	2.5
628	0.03	-0.03	1	0.5	1.0	0.9	3.0	0.7	True	3.0
629	0.03	-0.03	1	0.5	1.0	0.9	3.0	0.7	True	3.5
630	0.03	-0.03	1	0.5	1.0	0.9	3.0	0.8	False	2.5
631	0.03	-0.03	1	0.5	1.0	0.9	3.0	0.8	False	3.0
632	0.03	-0.03	1	0.5	1.0	0.9	3.0	0.8	False	3.5
633	0.03	-0.03	1	0.5	1.0	0.9	3.0	0.8	True	2.5
634	0.03	-0.03	1	0.5	1.0	0.9	3.0	0.8	True	3.0
635	0.03	-0.03	1	0.5	1.0	0.9	3.0	0.8	True	3.5
636	0.03	-0.03	1	0.5	1.0	0.9	3.0	0.9	False	2.5
637	0.03	-0.03	1	0.5	1.0	0.9	3.0	0.9	False	3.0
638	0.03	-0.03	1	0.5	1.0	0.9	3.0	0.9	False	3.5
639	0.03	-0.03	1	0.5	1.0	0.9	3.0	0.9	True	2.5
640	0.03	-0.03	1	0.5	1.0	0.9	3.0	0.9	True	3.0
641	0.03	-0.03	1	0.5	1.0	0.9	3.0	0.9	True	3.5
642	0.03	-0.03	1	0.5	1.0	0.9	3.0	1.0	False	2.5
643	0.03	-0.03	1	0.5	1.0	0.9	3.0	1.0	False	3.0
644	0.03	-0.03	1	0.5	1.0	0.9	3.0	1.0	False	3.5
645	0.03	-0.03	1	0.5	1.0	0.9	3.0	1.0	True	2.5
646	0.03	-0.03	1	0.5	1.0	0.9	3.0	1.0	True	3.0
647	0.03	-0.03	1	0.5	1.0	0.9	3.0	1.0	True	3.5
648	0.03	-0.03	1	0.8	0.5	0.5	2.5	0.7	False	2.5
649	0.03	-0.03	1	0.8	0.5	0.5	2.5	0.7	False	3.0
650	0.03	-0.03	1	0.8	0.5	0.5	2.5	0.7	False	3.5
651	0.03	-0.03	1	0.8	0.5	0.5	2.5	0.7	True	2.5
652	0.03	-0.03	1	0.8	0.5	0.5	2.5	0.7	True	3.0
653	0.03	-0.03	1	0.8	0.5	0.5	2.5	0.7	True	3.5
654	0.03	-0.03	1	0.8	0.5	0.5	2.5	0.8	False	2.5
655	0.03	-0.03	1	0.8	0.5	0.5	2.5	0.8	False	3.0
656	0.03	-0.03	1	0.8	0.5	0.5	2.5	0.8	False	3.5
657	0.03	-0.03	1	0.8	0.5	0.5	2.5	0.8	True	2.5
658	0.03	-0.03	1	0.8	0.5	0.5	2.5	0.8	True	3.0
659	0.03	-0.03	1	0.8	0.5	0.5	2.5	0.8	True	3.5
660	0.03	-0.03	1	0.8	0.5	0.5	2.5	0.9	False	2.5
661	0.03	-0.03	1	0.8	0.5	0.5	2.5	0.9	False	3.0
662	0.03	-0.03	1	0.8	0.5	0.5	2.5	0.9	False	3.5
663	0.03	-0.03	1	0.8	0.5	0.5	2.5	0.9	True	2.5
664	0.03	-0.03	1	0.8	0.5	0.5	2.5	0.9	True	3.0
665	0.03	-0.03	1	0.8	0.5	0.5	2.5	0.9	True	3.5
666	0.03	-0.03	1	0.8	0.5	0.5	2.5	1.0	False	2.5
667	0.03	-0.03	1	0.8	0.5	0.5	2.5	1.0	False	3.0
668	0.03	-0.03	1	0.8	0.5	0.5	2.5	1.0	False	3.5
669	0.03	-0.03	1	0.8	0.5	0.5	2.5	1.0	True	2.5
670	0.03	-0.03	1	0.8	0.5	0.5	2.5	1.0	True	3.0
671	0.03	-0.03	1	0.8	0.5	0.5	2.5	1.0	True	3.5
672	0.03	-0.03	1	0.8	0.5	0.5	2.8	0.7	False	2.5
673	0.03	-0.03	1	0.8	0.5	0.5	2.8	0.7	False	3.0
674	0.03	-0.03	1	0.8	0.5	0.5	2.8	0.7	False	3.5
675	0.03	-0.03	1	0.8	0.5	0.5	2.8	0.7	True	2.5
676	0.03	-0.03	1	0.8	0.5	0.5	2.8	0.7	True	3.0
677	0.03	-0.03	1	0.8	0.5	0.5	2.8	0.7	True	3.5
678	0.03	-0.03	1	0.8	0.5	0.5	2.8	0.8	False	2.5
679	0.03	-0.03	1	0.8	0.5	0.5	2.8	0.8	False	3.0
680	0.03	-0.03	1	0.8	0.5	0.5	2.8	0.8	False	3.5
681	0.03	-0.03	1	0.8	0.5	0.5	2.8	0.8	True	2.5
682	0.03	-0.03	1	0.8	0.5	0.5	2.8	0.8	True	3.0
683	0.03	-0.03	1	0.8	0.5	0.5	2.8	0.8	True	3.5
684	0.03	-0.03	1	0.8	0.5	0.5	2.8	0.9	False	2.5
685	0.03	-0.03	1	0.8	0.5	0.5	2.8	0.9	False	3.0
686	0.03	-0.03	1	0.8	0.5	0.5	2.8	0.9	False	3.5
687	0.03	-0.03	1	0.8	0.5	0.5	2.8	0.9	True	2.5
688	0.03	-0.03	1	0.8	0.5	0.5	2.8	0.9	True	3.0
689	0.03	-0.03	1	0.8	0.5	0.5	2.8	0.9	True	3.5
690	0.03	-0.03	1	0.8	0.5	0.5	2.8	1.0	False	2.5
691	0.03	-0.03	1	0.8	0.5	0.5	2.8	1.0	False	3.0
692	0.03	-0.03	1	0.8	0.5	0.5	2.8	1.0	False	3.5
