run_id	STDP-RL:AMPA:RLlenhebb	STDP-RL:AMPA:RLlenanti	STDP-RL:AMPA:RLhebbwt	STDP-RL:AMPA:RLantiwt	STDP-RL:AMPA:RLwindhebb	STDP-RL:AMPA:RLwindanti	sim:targetedRL	sim:targetedRLOppFctr	sim:targetedNonEM	critic:posRewardBias	critic:angv_bias
395	50	50	0.02	-0.02	25	25	1	1.0	0	2.8	1.0
396	50	50	0.02	-0.02	25	25	1	1.0	1	1.5	0.4
397	50	50	0.02	-0.02	25	25	1	1.0	1	1.5	0.5
398	50	50	0.02	-0.02	25	25	1	1.0	1	1.5	0.7
399	50	50	0.02	-0.02	25	25	1	1.0	1	1.5	1.0
400	50	50	0.02	-0.02	25	25	1	1.0	1	2.5	0.4
401	50	50	0.02	-0.02	25	25	1	1.0	1	2.5	0.5
402	50	50	0.02	-0.02	25	25	1	1.0	1	2.5	0.7
403	50	50	0.02	-0.02	25	25	1	1.0	1	2.5	1.0
404	50	50	0.02	-0.02	25	25	1	1.0	1	2.8	0.4
405	50	50	0.02	-0.02	25	25	1	1.0	1	2.8	0.5
406	50	50	0.02	-0.02	25	25	1	1.0	1	2.8	0.7
407	50	50	0.02	-0.02	25	25	1	1.0	1	2.8	1.0
408	50	50	0.02	-0.02	25	25	2	1.0	0	1.5	0.4
409	50	50	0.02	-0.02	25	25	2	1.0	0	1.5	0.5
410	50	50	0.02	-0.02	25	25	2	1.0	0	1.5	0.7
411	50	50	0.02	-0.02	25	25	2	1.0	0	1.5	1.0
412	50	50	0.02	-0.02	25	25	2	1.0	0	2.5	0.4
413	50	50	0.02	-0.02	25	25	2	1.0	0	2.5	0.5
414	50	50	0.02	-0.02	25	25	2	1.0	0	2.5	0.7
415	50	50	0.02	-0.02	25	25	2	1.0	0	2.5	1.0
416	50	50	0.02	-0.02	25	25	2	1.0	0	2.8	0.4
417	50	50	0.02	-0.02	25	25	2	1.0	0	2.8	0.5
418	50	50	0.02	-0.02	25	25	2	1.0	0	2.8	0.7
419	50	50	0.02	-0.02	25	25	2	1.0	0	2.8	1.0
420	50	50	0.02	-0.02	25	25	2	1.0	1	1.5	0.4
421	50	50	0.02	-0.02	25	25	2	1.0	1	1.5	0.5
422	50	50	0.02	-0.02	25	25	2	1.0	1	1.5	0.7
423	50	50	0.02	-0.02	25	25	2	1.0	1	1.5	1.0
424	50	50	0.02	-0.02	25	25	2	1.0	1	2.5	0.4
425	50	50	0.02	-0.02	25	25	2	1.0	1	2.5	0.5
426	50	50	0.02	-0.02	25	25	2	1.0	1	2.5	0.7
427	50	50	0.02	-0.02	25	25	2	1.0	1	2.5	1.0
428	50	50	0.02	-0.02	25	25	2	1.0	1	2.8	0.4
429	50	50	0.02	-0.02	25	25	2	1.0	1	2.8	0.5
430	50	50	0.02	-0.02	25	25	2	1.0	1	2.8	0.7
431	50	50	0.02	-0.02	25	25	2	1.0	1	2.8	1.0
432	50	50	0.02	-0.02	25	25	3	0.8	0	1.5	0.4
433	50	50	0.02	-0.02	25	25	3	0.8	0	1.5	0.5
434	50	50	0.02	-0.02	25	25	3	0.8	0	1.5	0.7
435	50	50	0.02	-0.02	25	25	3	0.8	0	1.5	1.0
436	50	50	0.02	-0.02	25	25	3	0.8	0	2.5	0.4
437	50	50	0.02	-0.02	25	25	3	0.8	0	2.5	0.5
438	50	50	0.02	-0.02	25	25	3	0.8	0	2.5	0.7
439	50	50	0.02	-0.02	25	25	3	0.8	0	2.5	1.0
440	50	50	0.02	-0.02	25	25	3	0.8	0	2.8	0.4
441	50	50	0.02	-0.02	25	25	3	0.8	0	2.8	0.5
442	50	50	0.02	-0.02	25	25	3	0.8	0	2.8	0.7
443	50	50	0.02	-0.02	25	25	3	0.8	0	2.8	1.0
444	50	50	0.02	-0.02	25	25	3	0.8	1	1.5	0.4
445	50	50	0.02	-0.02	25	25	3	0.8	1	1.5	0.5
446	50	50	0.02	-0.02	25	25	3	0.8	1	1.5	0.7
447	50	50	0.02	-0.02	25	25	3	0.8	1	1.5	1.0
448	50	50	0.02	-0.02	25	25	3	0.8	1	2.5	0.4
449	50	50	0.02	-0.02	25	25	3	0.8	1	2.5	0.5
450	50	50	0.02	-0.02	25	25	3	0.8	1	2.5	0.7
451	50	50	0.02	-0.02	25	25	3	0.8	1	2.5	1.0
452	50	50	0.02	-0.02	25	25	3	0.8	1	2.8	0.4
453	50	50	0.02	-0.02	25	25	3	0.8	1	2.8	0.5
454	50	50	0.02	-0.02	25	25	3	0.8	1	2.8	0.7
455	50	50	0.02	-0.02	25	25	3	0.8	1	2.8	1.0
456	50	50	0.02	-0.02	25	25	3	1.0	0	1.5	0.4
457	50	50	0.02	-0.02	25	25	3	1.0	0	1.5	0.5
458	50	50	0.02	-0.02	25	25	3	1.0	0	1.5	0.7
459	50	50	0.02	-0.02	25	25	3	1.0	0	1.5	1.0
460	50	50	0.02	-0.02	25	25	3	1.0	0	2.5	0.4
461	50	50	0.02	-0.02	25	25	3	1.0	0	2.5	0.5
462	50	50	0.02	-0.02	25	25	3	1.0	0	2.5	0.7
463	50	50	0.02	-0.02	25	25	3	1.0	0	2.5	1.0
464	50	50	0.02	-0.02	25	25	3	1.0	0	2.8	0.4
465	50	50	0.02	-0.02	25	25	3	1.0	0	2.8	0.5
466	50	50	0.02	-0.02	25	25	3	1.0	0	2.8	0.7
467	50	50	0.02	-0.02	25	25	3	1.0	0	2.8	1.0
468	50	50	0.02	-0.02	25	25	3	1.0	1	1.5	0.4
469	50	50	0.02	-0.02	25	25	3	1.0	1	1.5	0.5
470	50	50	0.02	-0.02	25	25	3	1.0	1	1.5	0.7
471	50	50	0.02	-0.02	25	25	3	1.0	1	1.5	1.0
472	50	50	0.02	-0.02	25	25	3	1.0	1	2.5	0.4
473	50	50	0.02	-0.02	25	25	3	1.0	1	2.5	0.5
474	50	50	0.02	-0.02	25	25	3	1.0	1	2.5	0.7
475	50	50	0.02	-0.02	25	25	3	1.0	1	2.5	1.0
476	50	50	0.02	-0.02	25	25	3	1.0	1	2.8	0.4
477	50	50	0.02	-0.02	25	25	3	1.0	1	2.8	0.5
478	50	50	0.02	-0.02	25	25	3	1.0	1	2.8	0.7
479	50	50	0.02	-0.02	25	25	3	1.0	1	2.8	1.0
480	50	50	0.01	-0.01	2	2	1	1.0	0	1.5	0.4
481	50	50	0.01	-0.01	2	2	1	1.0	0	1.5	0.5
482	50	50	0.01	-0.01	2	2	1	1.0	0	1.5	0.7
483	50	50	0.01	-0.01	2	2	1	1.0	0	1.5	1.0
484	50	50	0.01	-0.01	2	2	1	1.0	0	2.5	0.4
485	50	50	0.01	-0.01	2	2	1	1.0	0	2.5	0.5
486	50	50	0.01	-0.01	2	2	1	1.0	0	2.5	0.7
487	50	50	0.01	-0.01	2	2	1	1.0	0	2.5	1.0
488	50	50	0.01	-0.01	2	2	1	1.0	0	2.8	0.4
489	50	50	0.01	-0.01	2	2	1	1.0	0	2.8	0.5
490	50	50	0.01	-0.01	2	2	1	1.0	0	2.8	0.7
491	50	50	0.01	-0.01	2	2	1	1.0	0	2.8	1.0
492	50	50	0.01	-0.01	2	2	1	1.0	1	1.5	0.4
493	50	50	0.01	-0.01	2	2	1	1.0	1	1.5	0.5
494	50	50	0.01	-0.01	2	2	1	1.0	1	1.5	0.7
495	50	50	0.01	-0.01	2	2	1	1.0	1	1.5	1.0
496	50	50	0.01	-0.01	2	2	1	1.0	1	2.5	0.4
497	50	50	0.01	-0.01	2	2	1	1.0	1	2.5	0.5
498	50	50	0.01	-0.01	2	2	1	1.0	1	2.5	0.7
499	50	50	0.01	-0.01	2	2	1	1.0	1	2.5	1.0
500	50	50	0.01	-0.01	2	2	1	1.0	1	2.8	0.4
501	50	50	0.01	-0.01	2	2	1	1.0	1	2.8	0.5
502	50	50	0.01	-0.01	2	2	1	1.0	1	2.8	0.7
503	50	50	0.01	-0.01	2	2	1	1.0	1	2.8	1.0
504	50	50	0.01	-0.01	2	2	2	1.0	0	1.5	0.4
505	50	50	0.01	-0.01	2	2	2	1.0	0	1.5	0.5
506	50	50	0.01	-0.01	2	2	2	1.0	0	1.5	0.7
507	50	50	0.01	-0.01	2	2	2	1.0	0	1.5	1.0
508	50	50	0.01	-0.01	2	2	2	1.0	0	2.5	0.4
509	50	50	0.01	-0.01	2	2	2	1.0	0	2.5	0.5
510	50	50	0.01	-0.01	2	2	2	1.0	0	2.5	0.7
511	50	50	0.01	-0.01	2	2	2	1.0	0	2.5	1.0
512	50	50	0.01	-0.01	2	2	2	1.0	0	2.8	0.4
513	50	50	0.01	-0.01	2	2	2	1.0	0	2.8	0.5
514	50	50	0.01	-0.01	2	2	2	1.0	0	2.8	0.7
515	50	50	0.01	-0.01	2	2	2	1.0	0	2.8	1.0
516	50	50	0.01	-0.01	2	2	2	1.0	1	1.5	0.4
517	50	50	0.01	-0.01	2	2	2	1.0	1	1.5	0.5
518	50	50	0.01	-0.01	2	2	2	1.0	1	1.5	0.7
519	50	50	0.01	-0.01	2	2	2	1.0	1	1.5	1.0
520	50	50	0.01	-0.01	2	2	2	1.0	1	2.5	0.4
521	50	50	0.01	-0.01	2	2	2	1.0	1	2.5	0.5
522	50	50	0.01	-0.01	2	2	2	1.0	1	2.5	0.7
523	50	50	0.01	-0.01	2	2	2	1.0	1	2.5	1.0
524	50	50	0.01	-0.01	2	2	2	1.0	1	2.8	0.4
525	50	50	0.01	-0.01	2	2	2	1.0	1	2.8	0.5
526	50	50	0.01	-0.01	2	2	2	1.0	1	2.8	0.7
527	50	50	0.01	-0.01	2	2	2	1.0	1	2.8	1.0
528	50	50	0.01	-0.01	2	2	3	0.8	0	1.5	0.4
529	50	50	0.01	-0.01	2	2	3	0.8	0	1.5	0.5
530	50	50	0.01	-0.01	2	2	3	0.8	0	1.5	0.7
531	50	50	0.01	-0.01	2	2	3	0.8	0	1.5	1.0
532	50	50	0.01	-0.01	2	2	3	0.8	0	2.5	0.4
533	50	50	0.01	-0.01	2	2	3	0.8	0	2.5	0.5
534	50	50	0.01	-0.01	2	2	3	0.8	0	2.5	0.7
535	50	50	0.01	-0.01	2	2	3	0.8	0	2.5	1.0
536	50	50	0.01	-0.01	2	2	3	0.8	0	2.8	0.4
537	50	50	0.01	-0.01	2	2	3	0.8	0	2.8	0.5
538	50	50	0.01	-0.01	2	2	3	0.8	0	2.8	0.7
539	50	50	0.01	-0.01	2	2	3	0.8	0	2.8	1.0
540	50	50	0.01	-0.01	2	2	3	0.8	1	1.5	0.4
541	50	50	0.01	-0.01	2	2	3	0.8	1	1.5	0.5
542	50	50	0.01	-0.01	2	2	3	0.8	1	1.5	0.7
543	50	50	0.01	-0.01	2	2	3	0.8	1	1.5	1.0
544	50	50	0.01	-0.01	2	2	3	0.8	1	2.5	0.4
545	50	50	0.01	-0.01	2	2	3	0.8	1	2.5	0.5
546	50	50	0.01	-0.01	2	2	3	0.8	1	2.5	0.7
547	50	50	0.01	-0.01	2	2	3	0.8	1	2.5	1.0
548	50	50	0.01	-0.01	2	2	3	0.8	1	2.8	0.4
549	50	50	0.01	-0.01	2	2	3	0.8	1	2.8	0.5
550	50	50	0.01	-0.01	2	2	3	0.8	1	2.8	0.7
551	50	50	0.01	-0.01	2	2	3	0.8	1	2.8	1.0
552	50	50	0.01	-0.01	2	2	3	1.0	0	1.5	0.4
553	50	50	0.01	-0.01	2	2	3	1.0	0	1.5	0.5
554	50	50	0.01	-0.01	2	2	3	1.0	0	1.5	0.7
555	50	50	0.01	-0.01	2	2	3	1.0	0	1.5	1.0
556	50	50	0.01	-0.01	2	2	3	1.0	0	2.5	0.4
557	50	50	0.01	-0.01	2	2	3	1.0	0	2.5	0.5
558	50	50	0.01	-0.01	2	2	3	1.0	0	2.5	0.7
559	50	50	0.01	-0.01	2	2	3	1.0	0	2.5	1.0
560	50	50	0.01	-0.01	2	2	3	1.0	0	2.8	0.4
561	50	50	0.01	-0.01	2	2	3	1.0	0	2.8	0.5
562	50	50	0.01	-0.01	2	2	3	1.0	0	2.8	0.7
563	50	50	0.01	-0.01	2	2	3	1.0	0	2.8	1.0
564	50	50	0.01	-0.01	2	2	3	1.0	1	1.5	0.4
565	50	50	0.01	-0.01	2	2	3	1.0	1	1.5	0.5
566	50	50	0.01	-0.01	2	2	3	1.0	1	1.5	0.7
567	50	50	0.01	-0.01	2	2	3	1.0	1	1.5	1.0
568	50	50	0.01	-0.01	2	2	3	1.0	1	2.5	0.4
569	50	50	0.01	-0.01	2	2	3	1.0	1	2.5	0.5
570	50	50	0.01	-0.01	2	2	3	1.0	1	2.5	0.7
571	50	50	0.01	-0.01	2	2	3	1.0	1	2.5	1.0
572	50	50	0.01	-0.01	2	2	3	1.0	1	2.8	0.4
573	50	50	0.01	-0.01	2	2	3	1.0	1	2.8	0.5
574	50	50	0.01	-0.01	2	2	3	1.0	1	2.8	0.7
575	50	50	0.01	-0.01	2	2	3	1.0	1	2.8	1.0
576	50	50	0.01	-0.01	3	3	1	1.0	0	1.5	0.4
577	50	50	0.01	-0.01	3	3	1	1.0	0	1.5	0.5
578	50	50	0.01	-0.01	3	3	1	1.0	0	1.5	0.7
579	50	50	0.01	-0.01	3	3	1	1.0	0	1.5	1.0
580	50	50	0.01	-0.01	3	3	1	1.0	0	2.5	0.4
581	50	50	0.01	-0.01	3	3	1	1.0	0	2.5	0.5
582	50	50	0.01	-0.01	3	3	1	1.0	0	2.5	0.7
583	50	50	0.01	-0.01	3	3	1	1.0	0	2.5	1.0
584	50	50	0.01	-0.01	3	3	1	1.0	0	2.8	0.4
585	50	50	0.01	-0.01	3	3	1	1.0	0	2.8	0.5
586	50	50	0.01	-0.01	3	3	1	1.0	0	2.8	0.7
587	50	50	0.01	-0.01	3	3	1	1.0	0	2.8	1.0
588	50	50	0.01	-0.01	3	3	1	1.0	1	1.5	0.4
589	50	50	0.01	-0.01	3	3	1	1.0	1	1.5	0.5
590	50	50	0.01	-0.01	3	3	1	1.0	1	1.5	0.7
591	50	50	0.01	-0.01	3	3	1	1.0	1	1.5	1.0
592	50	50	0.01	-0.01	3	3	1	1.0	1	2.5	0.4
593	50	50	0.01	-0.01	3	3	1	1.0	1	2.5	0.5
594	50	50	0.01	-0.01	3	3	1	1.0	1	2.5	0.7
595	50	50	0.01	-0.01	3	3	1	1.0	1	2.5	1.0
596	50	50	0.01	-0.01	3	3	1	1.0	1	2.8	0.4
597	50	50	0.01	-0.01	3	3	1	1.0	1	2.8	0.5
598	50	50	0.01	-0.01	3	3	1	1.0	1	2.8	0.7
599	50	50	0.01	-0.01	3	3	1	1.0	1	2.8	1.0
600	50	50	0.01	-0.01	3	3	2	1.0	0	1.5	0.4
601	50	50	0.01	-0.01	3	3	2	1.0	0	1.5	0.5
602	50	50	0.01	-0.01	3	3	2	1.0	0	1.5	0.7
603	50	50	0.01	-0.01	3	3	2	1.0	0	1.5	1.0
604	50	50	0.01	-0.01	3	3	2	1.0	0	2.5	0.4
605	50	50	0.01	-0.01	3	3	2	1.0	0	2.5	0.5
606	50	50	0.01	-0.01	3	3	2	1.0	0	2.5	0.7
607	50	50	0.01	-0.01	3	3	2	1.0	0	2.5	1.0
608	50	50	0.01	-0.01	3	3	2	1.0	0	2.8	0.4
609	50	50	0.01	-0.01	3	3	2	1.0	0	2.8	0.5
610	50	50	0.01	-0.01	3	3	2	1.0	0	2.8	0.7
611	50	50	0.01	-0.01	3	3	2	1.0	0	2.8	1.0
612	50	50	0.01	-0.01	3	3	2	1.0	1	1.5	0.4
613	50	50	0.01	-0.01	3	3	2	1.0	1	1.5	0.5
614	50	50	0.01	-0.01	3	3	2	1.0	1	1.5	0.7
615	50	50	0.01	-0.01	3	3	2	1.0	1	1.5	1.0
616	50	50	0.01	-0.01	3	3	2	1.0	1	2.5	0.4
617	50	50	0.01	-0.01	3	3	2	1.0	1	2.5	0.5
618	50	50	0.01	-0.01	3	3	2	1.0	1	2.5	0.7
619	50	50	0.01	-0.01	3	3	2	1.0	1	2.5	1.0
620	50	50	0.01	-0.01	3	3	2	1.0	1	2.8	0.4
621	50	50	0.01	-0.01	3	3	2	1.0	1	2.8	0.5
622	50	50	0.01	-0.01	3	3	2	1.0	1	2.8	0.7
623	50	50	0.01	-0.01	3	3	2	1.0	1	2.8	1.0
624	50	50	0.01	-0.01	3	3	3	0.8	0	1.5	0.4
625	50	50	0.01	-0.01	3	3	3	0.8	0	1.5	0.5
626	50	50	0.01	-0.01	3	3	3	0.8	0	1.5	0.7
627	50	50	0.01	-0.01	3	3	3	0.8	0	1.5	1.0
628	50	50	0.01	-0.01	3	3	3	0.8	0	2.5	0.4
629	50	50	0.01	-0.01	3	3	3	0.8	0	2.5	0.5
630	50	50	0.01	-0.01	3	3	3	0.8	0	2.5	0.7
631	50	50	0.01	-0.01	3	3	3	0.8	0	2.5	1.0
632	50	50	0.01	-0.01	3	3	3	0.8	0	2.8	0.4
633	50	50	0.01	-0.01	3	3	3	0.8	0	2.8	0.5
634	50	50	0.01	-0.01	3	3	3	0.8	0	2.8	0.7
635	50	50	0.01	-0.01	3	3	3	0.8	0	2.8	1.0
636	50	50	0.01	-0.01	3	3	3	0.8	1	1.5	0.4
637	50	50	0.01	-0.01	3	3	3	0.8	1	1.5	0.5
638	50	50	0.01	-0.01	3	3	3	0.8	1	1.5	0.7
639	50	50	0.01	-0.01	3	3	3	0.8	1	1.5	1.0
640	50	50	0.01	-0.01	3	3	3	0.8	1	2.5	0.4
641	50	50	0.01	-0.01	3	3	3	0.8	1	2.5	0.5
642	50	50	0.01	-0.01	3	3	3	0.8	1	2.5	0.7
643	50	50	0.01	-0.01	3	3	3	0.8	1	2.5	1.0
644	50	50	0.01	-0.01	3	3	3	0.8	1	2.8	0.4
645	50	50	0.01	-0.01	3	3	3	0.8	1	2.8	0.5
646	50	50	0.01	-0.01	3	3	3	0.8	1	2.8	0.7
647	50	50	0.01	-0.01	3	3	3	0.8	1	2.8	1.0
648	50	50	0.01	-0.01	3	3	3	1.0	0	1.5	0.4
649	50	50	0.01	-0.01	3	3	3	1.0	0	1.5	0.5
650	50	50	0.01	-0.01	3	3	3	1.0	0	1.5	0.7
651	50	50	0.01	-0.01	3	3	3	1.0	0	1.5	1.0
652	50	50	0.01	-0.01	3	3	3	1.0	0	2.5	0.4
653	50	50	0.01	-0.01	3	3	3	1.0	0	2.5	0.5
654	50	50	0.01	-0.01	3	3	3	1.0	0	2.5	0.7
655	50	50	0.01	-0.01	3	3	3	1.0	0	2.5	1.0
656	50	50	0.01	-0.01	3	3	3	1.0	0	2.8	0.4
657	50	50	0.01	-0.01	3	3	3	1.0	0	2.8	0.5
658	50	50	0.01	-0.01	3	3	3	1.0	0	2.8	0.7
659	50	50	0.01	-0.01	3	3	3	1.0	0	2.8	1.0
660	50	50	0.01	-0.01	3	3	3	1.0	1	1.5	0.4
661	50	50	0.01	-0.01	3	3	3	1.0	1	1.5	0.5
662	50	50	0.01	-0.01	3	3	3	1.0	1	1.5	0.7
663	50	50	0.01	-0.01	3	3	3	1.0	1	1.5	1.0
664	50	50	0.01	-0.01	3	3	3	1.0	1	2.5	0.4
665	50	50	0.01	-0.01	3	3	3	1.0	1	2.5	0.5
666	50	50	0.01	-0.01	3	3	3	1.0	1	2.5	0.7
667	50	50	0.01	-0.01	3	3	3	1.0	1	2.5	1.0
668	50	50	0.01	-0.01	3	3	3	1.0	1	2.8	0.4
669	50	50	0.01	-0.01	3	3	3	1.0	1	2.8	0.5
670	50	50	0.01	-0.01	3	3	3	1.0	1	2.8	0.7
671	50	50	0.01	-0.01	3	3	3	1.0	1	2.8	1.0
672	50	50	0.01	-0.01	5	5	1	1.0	0	1.5	0.4
673	50	50	0.01	-0.01	5	5	1	1.0	0	1.5	0.5
674	50	50	0.01	-0.01	5	5	1	1.0	0	1.5	0.7
675	50	50	0.01	-0.01	5	5	1	1.0	0	1.5	1.0
676	50	50	0.01	-0.01	5	5	1	1.0	0	2.5	0.4
677	50	50	0.01	-0.01	5	5	1	1.0	0	2.5	0.5
678	50	50	0.01	-0.01	5	5	1	1.0	0	2.5	0.7
679	50	50	0.01	-0.01	5	5	1	1.0	0	2.5	1.0
680	50	50	0.01	-0.01	5	5	1	1.0	0	2.8	0.4
681	50	50	0.01	-0.01	5	5	1	1.0	0	2.8	0.5
682	50	50	0.01	-0.01	5	5	1	1.0	0	2.8	0.7
683	50	50	0.01	-0.01	5	5	1	1.0	0	2.8	1.0
684	50	50	0.01	-0.01	5	5	1	1.0	1	1.5	0.4
685	50	50	0.01	-0.01	5	5	1	1.0	1	1.5	0.5
686	50	50	0.01	-0.01	5	5	1	1.0	1	1.5	0.7
687	50	50	0.01	-0.01	5	5	1	1.0	1	1.5	1.0
688	50	50	0.01	-0.01	5	5	1	1.0	1	2.5	0.4
689	50	50	0.01	-0.01	5	5	1	1.0	1	2.5	0.5
690	50	50	0.01	-0.01	5	5	1	1.0	1	2.5	0.7
691	50	50	0.01	-0.01	5	5	1	1.0	1	2.5	1.0
692	50	50	0.01	-0.01	5	5	1	1.0	1	2.8	0.4
693	50	50	0.01	-0.01	5	5	1	1.0	1	2.8	0.5
694	50	50	0.01	-0.01	5	5	1	1.0	1	2.8	0.7
695	50	50	0.01	-0.01	5	5	1	1.0	1	2.8	1.0
696	50	50	0.01	-0.01	5	5	2	1.0	0	1.5	0.4
697	50	50	0.01	-0.01	5	5	2	1.0	0	1.5	0.5
698	50	50	0.01	-0.01	5	5	2	1.0	0	1.5	0.7
699	50	50	0.01	-0.01	5	5	2	1.0	0	1.5	1.0
700	50	50	0.01	-0.01	5	5	2	1.0	0	2.5	0.4
701	50	50	0.01	-0.01	5	5	2	1.0	0	2.5	0.5
702	50	50	0.01	-0.01	5	5	2	1.0	0	2.5	0.7
703	50	50	0.01	-0.01	5	5	2	1.0	0	2.5	1.0
704	50	50	0.01	-0.01	5	5	2	1.0	0	2.8	0.4
705	50	50	0.01	-0.01	5	5	2	1.0	0	2.8	0.5
706	50	50	0.01	-0.01	5	5	2	1.0	0	2.8	0.7
707	50	50	0.01	-0.01	5	5	2	1.0	0	2.8	1.0
708	50	50	0.01	-0.01	5	5	2	1.0	1	1.5	0.4
709	50	50	0.01	-0.01	5	5	2	1.0	1	1.5	0.5
710	50	50	0.01	-0.01	5	5	2	1.0	1	1.5	0.7
711	50	50	0.01	-0.01	5	5	2	1.0	1	1.5	1.0
712	50	50	0.01	-0.01	5	5	2	1.0	1	2.5	0.4
713	50	50	0.01	-0.01	5	5	2	1.0	1	2.5	0.5
714	50	50	0.01	-0.01	5	5	2	1.0	1	2.5	0.7
715	50	50	0.01	-0.01	5	5	2	1.0	1	2.5	1.0
716	50	50	0.01	-0.01	5	5	2	1.0	1	2.8	0.4
717	50	50	0.01	-0.01	5	5	2	1.0	1	2.8	0.5
718	50	50	0.01	-0.01	5	5	2	1.0	1	2.8	0.7
719	50	50	0.01	-0.01	5	5	2	1.0	1	2.8	1.0
720	50	50	0.01	-0.01	5	5	3	0.8	0	1.5	0.4
721	50	50	0.01	-0.01	5	5	3	0.8	0	1.5	0.5
722	50	50	0.01	-0.01	5	5	3	0.8	0	1.5	0.7
723	50	50	0.01	-0.01	5	5	3	0.8	0	1.5	1.0
724	50	50	0.01	-0.01	5	5	3	0.8	0	2.5	0.4
725	50	50	0.01	-0.01	5	5	3	0.8	0	2.5	0.5
726	50	50	0.01	-0.01	5	5	3	0.8	0	2.5	0.7
727	50	50	0.01	-0.01	5	5	3	0.8	0	2.5	1.0
728	50	50	0.01	-0.01	5	5	3	0.8	0	2.8	0.4
729	50	50	0.01	-0.01	5	5	3	0.8	0	2.8	0.5
730	50	50	0.01	-0.01	5	5	3	0.8	0	2.8	0.7
731	50	50	0.01	-0.01	5	5	3	0.8	0	2.8	1.0
732	50	50	0.01	-0.01	5	5	3	0.8	1	1.5	0.4
733	50	50	0.01	-0.01	5	5	3	0.8	1	1.5	0.5
734	50	50	0.01	-0.01	5	5	3	0.8	1	1.5	0.7
735	50	50	0.01	-0.01	5	5	3	0.8	1	1.5	1.0
736	50	50	0.01	-0.01	5	5	3	0.8	1	2.5	0.4
737	50	50	0.01	-0.01	5	5	3	0.8	1	2.5	0.5
738	50	50	0.01	-0.01	5	5	3	0.8	1	2.5	0.7
739	50	50	0.01	-0.01	5	5	3	0.8	1	2.5	1.0
740	50	50	0.01	-0.01	5	5	3	0.8	1	2.8	0.4
741	50	50	0.01	-0.01	5	5	3	0.8	1	2.8	0.5
742	50	50	0.01	-0.01	5	5	3	0.8	1	2.8	0.7
743	50	50	0.01	-0.01	5	5	3	0.8	1	2.8	1.0
744	50	50	0.01	-0.01	5	5	3	1.0	0	1.5	0.4
745	50	50	0.01	-0.01	5	5	3	1.0	0	1.5	0.5
746	50	50	0.01	-0.01	5	5	3	1.0	0	1.5	0.7
747	50	50	0.01	-0.01	5	5	3	1.0	0	1.5	1.0
748	50	50	0.01	-0.01	5	5	3	1.0	0	2.5	0.4
749	50	50	0.01	-0.01	5	5	3	1.0	0	2.5	0.5
750	50	50	0.01	-0.01	5	5	3	1.0	0	2.5	0.7
751	50	50	0.01	-0.01	5	5	3	1.0	0	2.5	1.0
752	50	50	0.01	-0.01	5	5	3	1.0	0	2.8	0.4
753	50	50	0.01	-0.01	5	5	3	1.0	0	2.8	0.5
754	50	50	0.01	-0.01	5	5	3	1.0	0	2.8	0.7
755	50	50	0.01	-0.01	5	5	3	1.0	0	2.8	1.0
756	50	50	0.01	-0.01	5	5	3	1.0	1	1.5	0.4
757	50	50	0.01	-0.01	5	5	3	1.0	1	1.5	0.5
758	50	50	0.01	-0.01	5	5	3	1.0	1	1.5	0.7
759	50	50	0.01	-0.01	5	5	3	1.0	1	1.5	1.0
760	50	50	0.01	-0.01	5	5	3	1.0	1	2.5	0.4
761	50	50	0.01	-0.01	5	5	3	1.0	1	2.5	0.5
762	50	50	0.01	-0.01	5	5	3	1.0	1	2.5	0.7
763	50	50	0.01	-0.01	5	5	3	1.0	1	2.5	1.0
764	50	50	0.01	-0.01	5	5	3	1.0	1	2.8	0.4
765	50	50	0.01	-0.01	5	5	3	1.0	1	2.8	0.5
766	50	50	0.01	-0.01	5	5	3	1.0	1	2.8	0.7
767	50	50	0.01	-0.01	5	5	3	1.0	1	2.8	1.0
768	50	50	0.01	-0.01	10	10	1	1.0	0	1.5	0.4
769	50	50	0.01	-0.01	10	10	1	1.0	0	1.5	0.5
770	50	50	0.01	-0.01	10	10	1	1.0	0	1.5	0.7
771	50	50	0.01	-0.01	10	10	1	1.0	0	1.5	1.0
772	50	50	0.01	-0.01	10	10	1	1.0	0	2.5	0.4
773	50	50	0.01	-0.01	10	10	1	1.0	0	2.5	0.5
774	50	50	0.01	-0.01	10	10	1	1.0	0	2.5	0.7
775	50	50	0.01	-0.01	10	10	1	1.0	0	2.5	1.0
776	50	50	0.01	-0.01	10	10	1	1.0	0	2.8	0.4
777	50	50	0.01	-0.01	10	10	1	1.0	0	2.8	0.5
778	50	50	0.01	-0.01	10	10	1	1.0	0	2.8	0.7
779	50	50	0.01	-0.01	10	10	1	1.0	0	2.8	1.0
780	50	50	0.01	-0.01	10	10	1	1.0	1	1.5	0.4
781	50	50	0.01	-0.01	10	10	1	1.0	1	1.5	0.5
782	50	50	0.01	-0.01	10	10	1	1.0	1	1.5	0.7
783	50	50	0.01	-0.01	10	10	1	1.0	1	1.5	1.0
784	50	50	0.01	-0.01	10	10	1	1.0	1	2.5	0.4
785	50	50	0.01	-0.01	10	10	1	1.0	1	2.5	0.5
786	50	50	0.01	-0.01	10	10	1	1.0	1	2.5	0.7
787	50	50	0.01	-0.01	10	10	1	1.0	1	2.5	1.0
788	50	50	0.01	-0.01	10	10	1	1.0	1	2.8	0.4
789	50	50	0.01	-0.01	10	10	1	1.0	1	2.8	0.5
